Id,IdCatalog,GroupCode,Code,Description,IsActive,Name,Version
124,,PAIS,,,1,Islas Marianas Del Norte,0
125,,PAIS,99,,1,Islas Marshall,0
126,,PAIS,100,,1,Islas Pitcairn,0
127,,PAIS,101,,1,Islas Salomón,0
128,,PAIS,,,1,Islas Turcas Y Caicos,0
129,,PAIS,,,1,Islas Vírgenes Americanas,0
130,,PAIS,,,1,Islas Vírgenes Británicas,0
131,,PAIS,,,1,Islas Wallis Y Futuna,0
132,,PAIS,102,,1,Israel,0
133,,PAIS,103,,1,Italia,0
134,,PAIS,104,,1,Jamaica,0
135,,PAIS,105,,1,Japón,0
136,,PAIS,,,1,Jersey,0
137,,PAIS,106,,1,Jordania,0
138,,PAIS,107,,1,Kazajstán,0
139,,PAIS,108,,1,Kenia,0
140,,PAIS,,,1,Kenya,0
141,,PAIS,109,,1,Kirguistán,0
142,,PAIS,110,,1,Kiribati,0
143,,PAIS,111,,1,Kósovo,0
144,,PAIS,112,,1,Kuwait,0
145,,PAIS,,,1,La Ex República Yugoslava De Macedonia,0
146,,PAIS,113,,1,Laos,0
147,,PAIS,114,,1,Lesotho,0
148,,PAIS,,,1,Lesoto,0
149,,PAIS,115,,1,Letonia,0
150,,PAIS,116,,1,Líbano,0
151,,PAIS,117,,1,Liberia,0
152,,PAIS,118,,1,Libia,0
153,,PAIS,119,,1,Liechtenstein,0
154,,PAIS,120,,1,Lituania,0
155,,PAIS,121,,1,Luxemburgo,0
156,,PAIS,,,1,Macao,0
157,,PAIS,122,,1,Macedonia,0
158,,PAIS,123,,1,Madagascar,0
159,,PAIS,124,,1,Malasia,0
160,,PAIS,,,1,Malaui,0
161,,PAIS,125,,1,Malawi,0
162,,PAIS,126,,1,Maldivas,0
163,,PAIS,127,,1,Malí,0
164,,PAIS,2,,1,Malta,0
165,,PAIS,128,,1,Marianas Del Norte,0
166,,PAIS,129,,1,Marruecos,0
167,,PAIS,130,,1,Martinica,0
168,,PAIS,131,,1,Mauricio,0
169,,PAIS,132,,1,Mauritania,0
170,,PAIS,,,1,Mayotte,0
171,,PAIS,133,,1,México,0
172,,PAIS,134,,1,Micronesia,0
173,,PAIS,135,,1,Moldavia,0
174,,PAIS,136,,1,Mónaco,0
175,,PAIS,137,,1,Mongolia,0
176,,PAIS,138,,1,Montenegro,0
177,,PAIS,139,,1,Montserrat,0
178,,PAIS,140,,1,Mozambique,0
179,,PAIS,,,1,Myanmar,0
180,,PAIS,141,,1,Myanmar (Antes Birmania),0
181,,PAIS,142,,1,Namibia,0
182,,PAIS,143,,1,Nauru,0
183,,PAIS,144,,1,Nepal,0
184,,PAIS,145,,1,Nicaragua,0
185,,PAIS,146,,1,Níger,0
186,,PAIS,147,,1,Nigeria,0
187,,PAIS,,,1,Niue,0
188,,PAIS,148,,1,Noruega,0
189,,PAIS,,,1,Nueva Caledonia,0
190,,PAIS,149,,1,Nueva Zelanda,0
191,,PAIS,150,,1,Omán,0
192,,PAIS,151,,1,Países Bajos,0
193,,PAIS,152,,1,Pakistán,0
194,,PAIS,153,,1,Palau,0
195,,PAIS,154,,1,Palestina,0
196,,PAIS,155,,1,Panamá,0
197,,PAIS,156,,1,Papúa Nueva Guinea,0
198,,PAIS,157,,1,Paraguay,0
199,,PAIS,158,,1,Perú,0
200,,PAIS,,,1,Pitcairn,0
201,,PAIS,,,1,Polinesia Francés,0
202,,PAIS,159,,1,Polonia,0
203,,PAIS,160,,1,Portugal,0
204,,PAIS,,,1,Puerto Rico,0
205,,PAIS,161,,1,Qatar,0
206,,PAIS,162,,1,Reino Unido,0
207,,PAIS,,,1,Reino Unido De Gran Bretaña E Irlanda Del Norte,0
208,,PAIS,,,1,República Árabe Siria,0
209,,PAIS,163,,1,República Centroafricana,0
210,,PAIS,,,1,República Checa,0
211,,PAIS,164,,1,República Del Congo,0
212,,PAIS,,,1,República Democrática Del Congo,0
213,,PAIS,165,,1,República Democrática Del Congo (Antiguo Zaire),0
214,,PAIS,,,1,República Democrática Popular Lao,0
215,,PAIS,,,1,República De Moldavia,0
216,,PAIS,166,,1,República Dominicana,0
217,,PAIS,,,1,República Unida De Tanzania,0
218,,PAIS,,,1,Réunion,0
219,,PAIS,167,,1,Ruanda,0
220,,PAIS,168,,1,Rumania,0
221,,PAIS,169,,1,Rusia,0
222,,PAIS,,,1,Rwanda,0
223,,PAIS,170,,1,Sáhara Occidental,0
224,,PAIS,,,1,Saint-Barthélemy,0
225,,PAIS,171,,1,Saint Kitts-Nevis,0
226,,PAIS,,,1,Saint-Martin,0
227,,PAIS,172,,1,Samoa,0
228,,PAIS,173,,1,Samoa Americana,0
229,,PAIS,,,1,San Cristóbal Y Nieves,0
230,,PAIS,174,,1,San Marino,0
231,,PAIS,,,1,San Pedro Y Miquelón,0
232,,PAIS,,,1,Santa Elena,0
233,,PAIS,,,1,Santa Lucía,0
234,,PAIS,176,,1,Santa Lucía (País),0
235,,PAIS,177,,1,Santo Tomé Y Príncipe,0
236,,PAIS,175,,1,San Vicente Y Las Granadinas,0
237,,PAIS,178,,1,Senegal,0
238,,PAIS,179,,1,Serbia,0
239,,PAIS,180,,1,Seychelles,0
240,,PAIS,181,,1,Sierra Leona,0
241,,PAIS,182,,1,Singapur,0
242,,PAIS,,,1,Sint Maarten,0
243,,PAIS,183,,1,Siria,0
244,,PAIS,184,,1,Somalia,0
245,,PAIS,,,1,Sri Lanka,0
246,,PAIS,185,,1,Sri Lanka (Antes Ceilán),0
247,,PAIS,186,,1,Suazilandia,0
248,,PAIS,187,,1,Sudáfrica,0
249,,PAIS,188,,1,Sudán,0
250,,PAIS,,,1,Sudán Del Sur,0
251,,PAIS,189,,1,Suecia,0
252,,PAIS,190,,1,Suiza,0
253,,PAIS,,,1,Suriname,0
254,,PAIS,,,1,Svalbard Y Jan Mayen,0
255,,PAIS,,,1,Swazilandia,0
256,,PAIS,191,,1,Tailandia,0
257,,PAIS,,,1,Taiwán,0
258,,PAIS,192,,1,Taiwán (Formosa) (República Nacionalista China),0
259,,PAIS,193,,1,Tanzania,0
260,,PAIS,194,,1,Tayikistán,0
261,,PAIS,,,1,Territorio Británico De La Océano Índico,0
262,,PAIS,,,1,Territorios Australes Franceses,0
263,,PAIS,195,,1,Tíbet (Actualmente Bajo Soberanía China),0
264,,PAIS,,,1,Timor-Leste,0
265,,PAIS,196,,1,Timor Oriental (Antiguamente Ocupado Por Indonesia),0
266,,PAIS,197,,1,Togo,0
267,,PAIS,,,1,Tokelau,0
268,,PAIS,198,,1,Tonga,0
269,,PAIS,199,,1,Trinidad Y Tobago,0
270,,PAIS,200,,1,Túnez,0
271,,PAIS,201,,1,Turkmenistán,0
272,,PAIS,202,,1,Turquía,0
273,,PAIS,203,,1,Tuvalu,0
274,,PAIS,204,,1,Ucrania,0
275,,PAIS,205,,1,Uganda,0
276,,PAIS,206,,1,Uruguay,0
277,,PAIS,,,1,Uzbekistán,0
278,,PAIS,207,,1,Uzbequistán,0
279,,PAIS,208,,1,Vanuatu,0
280,,PAIS,209,,1,Vaticano,0
281,,PAIS,210,,1,Venezuela,0
282,,PAIS,211,,1,Vietnam,0
283,,PAIS,,,1,Viet Nam,0
284,,PAIS,212,,1,Wallis Y Futuna,0
285,,PAIS,213,,1,Yemen,0
286,,PAIS,214,,1,Yibuti,0
287,,PAIS,215,,1,Zambia,0
288,,PAIS,216,,1,Zimbabue,0
289,,PAIS,,,1,Zimbabwe,0
290,66,PROVINCIA,01,,1,Azuay,0
291,66,PROVINCIA,02,,1,Bolívar,0
292,66,PROVINCIA,03,,1,Cañar,0
293,66,PROVINCIA,04,,1,Carchi,0
294,66,PROVINCIA,06,,1,Chimborazo,0
295,66,PROVINCIA,05,,1,Cotopaxi,0
296,66,PROVINCIA,07,,1,El Oro,0
297,66,PROVINCIA,08,,1,Esmeraldas,0
298,66,PROVINCIA,20,,1,Galápagos,0
299,66,PROVINCIA,09,,1,Guayas,0
300,66,PROVINCIA,10,,1,Imbabura,0
301,66,PROVINCIA,11,,1,Loja,0
302,66,PROVINCIA,12,,1,Los Ríos,0
303,66,PROVINCIA,13,,1,Manabi,0
304,66,PROVINCIA,14,,1,Morona Santiago,0
305,66,PROVINCIA,15,,1,Napo,0
306,66,PROVINCIA,22,,1,Orellana,0
307,66,PROVINCIA,16,,1,Pastaza,0
308,66,PROVINCIA,17,,1,Pichincha,0
309,66,PROVINCIA,24,,1,Santa Elena,0
310,66,PROVINCIA,23,,1,Santo Domingo De Los Tsachilas,0
311,66,PROVINCIA,21,,1,Sucumbios,0
312,66,PROVINCIA,18,,1,Tungurahua,0
313,66,PROVINCIA,19,,1,Zamora Chinchipe,0
314,66,PROVINCIA,90,,1,Zona No Delimitada,0
315,290,CANTON,0115,,1,Camilo Ponce Enriquez,0
316,290,CANTON,0111,,1,Chordeleg,0
317,290,CANTON,0101,,1,Cuenca,0
318,290,CANTON,0112,,1,El Pan,0
319,290,CANTON,0102,,1,Giron,0
320,290,CANTON,0114,,1,Guachapala,0
321,290,CANTON,0103,,1,Gualaceo,0
322,290,CANTON,0104,,1,Nabon,0
323,290,CANTON,0110,,1,Oña,0
324,290,CANTON,0105,,1,Paute,0
325,290,CANTON,0106,,1,Pucara,0
326,290,CANTON,0107,,1,San Fernando,0
327,290,CANTON,0108,,1,Santa Isabel,0
328,290,CANTON,0113,,1,Sevilla De Oro,0
329,290,CANTON,0109,,1,Sigsig,0
330,291,CANTON,0206,,1,Caluma,0
331,291,CANTON,0202,,1,Chillanes,0
332,291,CANTON,0203,,1,Chimbo,0
333,291,CANTON,0204,,1,Echeandia,0
334,291,CANTON,0201,,1,Guaranda,0
335,291,CANTON,0207,,1,Las Naves,0
336,291,CANTON,0205,,1,San Miguel,0
337,292,CANTON,0301,,1,Azogues,0
338,292,CANTON,0302,,1,Biblian,0
339,292,CANTON,0303,,1,Cañar,0
340,292,CANTON,0306,,1,Deleg,0
341,292,CANTON,0305,,1,El Tambo,0
342,292,CANTON,0304,,1,La Troncal,0
343,292,CANTON,0307,,1,Suscal,0
344,293,CANTON,0402,,1,Bolívar,0
345,293,CANTON,0403,,1,Espejo,0
346,293,CANTON,0404,,1,Mira,0
347,293,CANTON,0405,,1,Montufar,0
348,293,CANTON,0406,,1,San Pedro De Huaca,0
349,293,CANTON,0401,,1,Tulcan,0
350,294,CANTON,0602,,1,Alausi,0
351,294,CANTON,0604,,1,Chambo,0
352,294,CANTON,0605,,1,Chunchi,0
353,294,CANTON,0603,,1,Colta,0
354,294,CANTON,0610,,1,Cumanda,0
355,294,CANTON,0606,,1,Guamote,0
356,294,CANTON,0607,,1,Guano,0
357,294,CANTON,0608,,1,Pallatanga,0
358,294,CANTON,0609,,1,Penipe,0
359,294,CANTON,0601,,1,Riobamba,0
360,295,CANTON,0502,,1,La Mana,0
361,295,CANTON,0501,,1,Latacunga,0
362,295,CANTON,0503,,1,Pangua,0
363,295,CANTON,0504,,1,Pujili,0
364,295,CANTON,0505,,1,Salcedo,0
365,295,CANTON,0506,,1,Saquisili,0
366,295,CANTON,0507,,1,Sigchos,0
367,296,CANTON,0702,,1,Arenillas,0
368,296,CANTON,0703,,1,Atahualpa,0
369,296,CANTON,0704,,1,Balsas,0
370,296,CANTON,0705,,1,Chilla,0
371,296,CANTON,0706,,1,El Guabo,0
372,296,CANTON,0707,,1,Huaquillas,0
373,296,CANTON,0714,,1,Las Lajas,0
374,296,CANTON,0701,,1,Machala,0
375,296,CANTON,0708,,1,Marcabeli,0
376,296,CANTON,0709,,1,Pasaje,0
377,296,CANTON,0710,,1,Piñas,0
378,296,CANTON,0711,,1,Portovelo,0
379,296,CANTON,0712,,1,Santa Rosa,0
380,296,CANTON,0713,,1,Zaruma,0
381,297,CANTON,0806,,1,Atacames,0
382,297,CANTON,0802,,1,Eloy Alfaro,0
383,297,CANTON,0801,,1,Esmeraldas,0
384,297,CANTON,0808,,1,La Concordia,0
385,297,CANTON,0803,,1,Muisne,0
386,297,CANTON,0804,,1,Quininde,0
387,297,CANTON,0807,,1,Rioverde,0
388,297,CANTON,0805,,1,San Lorenzo,0
389,298,CANTON,2002,,1,Isabela,0
390,298,CANTON,2001,,1,San Cristobal,0
391,298,CANTON,2003,,1,Santa Cruz,0
392,299,CANTON,0902,,1,Alfredo Baquerizo Moreno (Jujan),0
393,299,CANTON,0903,,1,Balao,0
394,299,CANTON,0904,,1,Balzar,0
395,299,CANTON,0905,,1,Colimes,0
396,299,CANTON,0923,,1,Coronel Marcelino Maridueña,0
397,299,CANTON,0906,,1,Daule,0
398,299,CANTON,0907,,1,Duran,0
399,299,CANTON,0909,,1,El Triunfo,0
400,299,CANTON,0908,,1,El Empalme,0
401,299,CANTON,0927,,1,General Antonio Elizalde,0
402,299,CANTON,0901,,1,Guayaquil,0
403,299,CANTON,0928,,1,Isidro Ayora,0
404,299,CANTON,0924,,1,Lomas De Sargentillo,0
405,299,CANTON,0910,,1,Milagro,0
406,299,CANTON,0911,,1,Naranjal,0
407,299,CANTON,0912,,1,Naranjito,0
408,299,CANTON,0925,,1,Nobol,0
409,299,CANTON,0913,,1,Palestina,0
410,299,CANTON,0914,,1,Pedro Carbo,0
411,299,CANTON,0921,,1,Playas,0
412,299,CANTON,0919,,1,Salitre,0
413,299,CANTON,0916,,1,Samborondon,0
414,299,CANTON,0920,,1,San Jacinto De Yaguachi,0
415,299,CANTON,0918,,1,Santa Lucia,0
416,299,CANTON,0922,,1,Simón Bolívar,0
417,300,CANTON,1002,,1,Antonio Ante,0
418,300,CANTON,1003,,1,Cotacachi,0
419,300,CANTON,1001,,1,Ibarra,0
420,300,CANTON,1004,,1,Otavalo,0
421,300,CANTON,1005,,1,Pimampiro,0
422,300,CANTON,1006,,1,San Miguel De Urcuqui,0
423,301,CANTON,1102,,1,Calvas,0
424,301,CANTON,1103,,1,Catamayo,0
425,301,CANTON,1104,,1,Celica,0
426,301,CANTON,1105,,1,Chaguarpamba,0
427,301,CANTON,1106,,1,Espindola,0
428,301,CANTON,1107,,1,Gonzanama,0
429,301,CANTON,1101,,1,Loja,0
430,301,CANTON,1108,,1,Macara,0
431,301,CANTON,1116,,1,Olmedo,0
432,301,CANTON,1109,,1,Paltas,0
433,301,CANTON,1114,,1,Pindal,0
434,301,CANTON,1110,,1,Puyango,0
435,301,CANTON,1115,,1,Quilanga,0
436,301,CANTON,1111,,1,Saraguro,0
437,301,CANTON,1112,,1,Sozoranga,0
438,301,CANTON,1113,,1,Zapotillo,0
439,302,CANTON,1202,,1,Baba,0
440,302,CANTON,1201,,1,Babahoyo,0
441,302,CANTON,1210,,1,Buena Fe,0
442,302,CANTON,1212,,1,Mocache,0
443,302,CANTON,1203,,1,Montalvo,0
444,302,CANTON,1209,,1,Palenque,0
445,302,CANTON,1204,,1,Pueblo Viejo,0
446,302,CANTON,1205,,1,Quevedo,0
447,302,CANTON,1213,,1,Quinsaloma,0
448,302,CANTON,1206,,1,Urdaneta,0
449,302,CANTON,1211,,1,Valencia,0
450,302,CANTON,1207,,1,Ventanas,0
451,302,CANTON,1208,,1,Vinces,0
452,303,CANTON,1316,,1,24 De Mayo,0
453,303,CANTON,1302,,1,Bolívar,0
454,303,CANTON,1303,,1,Chone,0
455,303,CANTON,1304,,1,El Carmen,0
456,303,CANTON,1305,,1,Flavio Alfaro,0
457,303,CANTON,1320,,1,Jama,0
458,303,CANTON,1321,,1,Jaramijo,0
459,303,CANTON,1306,,1,Jipijapa,0
460,303,CANTON,1307,,1,Junin,0
461,303,CANTON,1308,,1,Manta,0
462,303,CANTON,1309,,1,Montecristi,0
463,303,CANTON,1318,,1,Olmedo,0
464,303,CANTON,1310,,1,Pajan,0
465,303,CANTON,1317,,1,Pedernales,0
466,303,CANTON,1311,,1,Pichincha,0
467,303,CANTON,1301,,1,Portoviejo,0
468,303,CANTON,1319,,1,Puerto Lopez,0
469,303,CANTON,1312,,1,Rocafuerte,0
470,303,CANTON,1322,,1,San Vicente,0
471,303,CANTON,1313,,1,Santa Ana,0
472,303,CANTON,1314,,1,Sucre,0
473,303,CANTON,1315,,1,Tosagua,0
474,304,CANTON,1413,,1,Canton Pablo Sexto,0
475,304,CANTON,1402,,1,Gualaquiza,0
476,304,CANTON,1407,,1,Huamboya,0
477,304,CANTON,1403,,1,Limón Indanza,0
478,304,CANTON,1410,,1,Logroño,0
479,304,CANTON,1401,,1,Morona,0
480,304,CANTON,1411,,1,Pablo Sexto,0
481,304,CANTON,1404,,1,Palora,0
482,304,CANTON,1408,,1,San Juan Bosco,0
483,304,CANTON,1405,,1,Santiago,0
484,304,CANTON,1406,,1,Sucua,0
485,304,CANTON,1409,,1,Taisha,0
486,304,CANTON,1412,,1,Tiwintza,0
487,305,CANTON,1503,,1,Archidona,0
488,305,CANTON,1509,,1,Carlos Julio Arosemena Tola,0
489,305,CANTON,1504,,1,El Chaco,0
490,305,CANTON,1507,,1,Quijos,0
491,305,CANTON,1501,,1,Tena,0
492,306,CANTON,2202,,1,Aguarico,0
493,306,CANTON,2203,,1,La Joya De Los Sachas,0
494,306,CANTON,2204,,1,Loreto,0
495,306,CANTON,2201,,1,Francisco de Orellana,0
496,307,CANTON,1604,,1,Arajuno,0
497,307,CANTON,1602,,1,Mera,0
498,307,CANTON,1601,,1,Pastaza,0
499,307,CANTON,1603,,1,Santa Clara,0
500,308,CANTON,1702,,1,Cayambe,0
501,308,CANTON,1703,,1,Mejia,0
502,308,CANTON,1704,,1,Pedro Moncayo,0
503,308,CANTON,1708,,1,Pedro Vicente Maldonado,0
504,308,CANTON,1709,,1,Puerto Quito,0
505,308,CANTON,1701,,1,Quito,0
506,308,CANTON,1705,,1,Rumiñahui,0
507,308,CANTON,1707,,1,San Miguel De Los Bancos,0
508,309,CANTON,2402,,1,La Libertad,0
509,309,CANTON,2403,,1,Salinas,0
510,309,CANTON,2401,,1,Santa Elena,0
511,310,CANTON,2301,,1,Santo Domingo De Los Tsachilas,0
512,310,CANTON,2302,,1,La Concordia,0
513,311,CANTON,2106,,1,Cascales,0
514,311,CANTON,2107,,1,Cuyabeno,0
515,311,CANTON,2102,,1,Gonzalo Pizarro,0
516,311,CANTON,2101,,1,Lago Agrio,0
517,311,CANTON,2103,,1,Putumayo,0
518,311,CANTON,2104,,1,Shushufindi,0
519,311,CANTON,2105,,1,Sucumbios,0
520,312,CANTON,1801,,1,Ambato,0
521,312,CANTON,1802,,1,Baños De Agua Santa,0
522,312,CANTON,1803,,1,Cevallos,0
523,312,CANTON,1804,,1,Mocha,0
524,312,CANTON,1805,,1,Patate,0
525,312,CANTON,1806,,1,Quero,0
526,312,CANTON,1807,,1,San Pedro De Pelileo,0
527,312,CANTON,1808,,1,Santiago De Pillaro,0
528,312,CANTON,1809,,1,Tisaleo,0
529,313,CANTON,1907,,1,Centinela Del Cóndor,0
530,313,CANTON,1902,,1,Chinchipe,0
531,313,CANTON,1906,,1,El Pangui,0
532,313,CANTON,1903,,1,Nangaritza,0
533,313,CANTON,1908,,1,Palanda,0
534,313,CANTON,1909,,1,Paquisha,0
535,313,CANTON,1904,,1,Yacuambi,0
536,313,CANTON,1905,,1,Yantzaza,0
537,313,CANTON,1901,,1,Zamora,0
538,314,CANTON,9004,,1,El Piedrero,0
539,314,CANTON,9005,,1,La Concordia,0
540,314,CANTON,9006,,1,La Concordia,0
541,314,CANTON,9001,,1,Las Golondrinas,0
542,314,CANTON,9003,,1,Manga Del Cura,0
543,315,PARROQUIA,011550,,1,Camilo Ponce Enriquez,0
544,315,PARROQUIA,011551,,1,El Carmen De Pujili,0
545,316,PARROQUIA,011150,,1,"Chordeleg, Cabecera Cantonal",0
546,316,PARROQUIA,011152,,1,La Union,0
547,316,PARROQUIA,011153,,1,Luis Galarza Orellana (Cab. En Delegsol),0
548,316,PARROQUIA,011151,,1,Principal,0
549,316,PARROQUIA,011154,,1,San Martin De Puzhio,0
550,317,PARROQUIA,010151,,1,Baños,0
551,317,PARROQUIA,010101,,1,Bellavista,0
552,317,PARROQUIA,010102,,1,Cañaribamba,0
553,317,PARROQUIA,010153,,1,Chaucha,0
554,317,PARROQUIA,010154,,1,Checa (Jidcay),0
555,317,PARROQUIA,010155,,1,Chiquintad,0
556,317,PARROQUIA,010150,,1,"Cuenca, Cabecera Cantonal Y Capital Provincial",0
557,317,PARROQUIA,010152,,1,Cumbe,0
558,317,PARROQUIA,010103,,1,El Batan,0
559,317,PARROQUIA,010104,,1,El Sagrario,0
560,317,PARROQUIA,010105,,1,El Vecino,0
561,317,PARROQUIA,010106,,1,Gil Ramirez Davalos,0
562,317,PARROQUIA,010115,,1,Hermano Miguel,0
563,317,PARROQUIA,010107,,1,Huaynacapac,0
564,317,PARROQUIA,010156,,1,Llacao,0
565,317,PARROQUIA,010108,,1,Machangara,0
566,317,PARROQUIA,010157,,1,Molleturo,0
567,317,PARROQUIA,010109,,1,Monay,0
568,317,PARROQUIA,010158,,1,Nulti,0
569,317,PARROQUIA,010159,,1,Octavio Cordero Palacios (Sta. Rosa),0
570,317,PARROQUIA,010160,,1,Paccha,0
571,317,PARROQUIA,010161,,1,Quingeo,0
572,317,PARROQUIA,010162,,1,Ricaurte,0
573,317,PARROQUIA,010110,,1,San Blas,0
574,317,PARROQUIA,010163,,1,San Joaquin,0
575,317,PARROQUIA,010111,,1,San Sebastian,0
576,317,PARROQUIA,010164,,1,Santa Ana,0
577,317,PARROQUIA,010165,,1,Sayausi,0
578,317,PARROQUIA,010166,,1,Sidcay,0
579,317,PARROQUIA,010167,,1,Sinincay,0
580,317,PARROQUIA,010112,,1,Sucre,0
581,317,PARROQUIA,010168,,1,Tarqui,0
582,317,PARROQUIA,010113,,1,Totoracocha,0
583,317,PARROQUIA,010169,,1,Turi,0
584,317,PARROQUIA,010170,,1,Valle,0
585,317,PARROQUIA,010171,,1,Victoria Del Portete (Irquis),0
586,317,PARROQUIA,010114,,1,Yanuncay,0
587,318,PARROQUIA,011250,,1,"El Pan, Cabecera Cantonal",0
588,318,PARROQUIA,011253,,1,San Vicente,0
589,319,PARROQUIA,010251,,1,Asuncion,0
590,319,PARROQUIA,010250,,1,"Giron, Cabecera Cantonal",0
591,319,PARROQUIA,010252,,1,San Gerardo,0
592,320,PARROQUIA,011450,,1,"Guachapala, Cabecera Cantonal",0
593,321,PARROQUIA,010352,,1,Daniel Cordova Toral (El Oriente),0
594,321,PARROQUIA,010350,,1,"Gualaceo, Cabecera Cantonal",0
595,321,PARROQUIA,010353,,1,Jadan,0
596,321,PARROQUIA,010359,,1,Luis Cordero Vega,0
597,321,PARROQUIA,010354,,1,Mariano Moreno,0
598,321,PARROQUIA,010356,,1,Remigio Crespo Toral (Gulag),0
599,321,PARROQUIA,010357,,1,San Juan,0
600,321,PARROQUIA,010360,,1,Simon Bolívar ,0
601,321,PARROQUIA,010358,,1,Zhidmad,0
602,322,PARROQUIA,010451,,1,Cochapata,0
603,322,PARROQUIA,010452,,1,El Progreso (Cab.En Zhiota),0
604,322,PARROQUIA,010453,,1,Las Nieves (Chaya),0
605,322,PARROQUIA,010450,,1,"Nabon, Cabecera Cantonal",0
606,322,PARROQUIA,010455,,1,LA PAZ,0
607,323,PARROQUIA,011050,,1,San Felipe De Oña Cabecera Cantonal,0
608,323,PARROQUIA,011051,,1,Susudel,0
609,324,PARROQUIA,010552,,1,Bulan (Jose Victor Izquierdo),0
610,324,PARROQUIA,010553,,1,Chican (Guillermo Ortega),0
611,324,PARROQUIA,010562,,1,Dug Dug,0
612,324,PARROQUIA,010554,,1,El Cabo,0
613,324,PARROQUIA,010556,,1,Guarainag,0
614,324,PARROQUIA,010550,,1,"Paute, Cabecera Cantonal",0
615,324,PARROQUIA,010559,,1,San Cristobal (Carlos Ordoñez Lazo),0
616,324,PARROQUIA,010561,,1,Tomebamba,0
617,325,PARROQUIA,010650,,1,"Pucara, Cabecera Cantonal",0
618,325,PARROQUIA,010652,,1,San Rafael De Sharug,0
619,326,PARROQUIA,010751,,1,Chumblin,0
620,326,PARROQUIA,010750,,1,"San Fernando, Cabecera Cantonal",0
621,327,PARROQUIA,010851,,1,Abdon Calderon (La Union),0
622,327,PARROQUIA,010854,,1,San Salvador De Cañaribamba,0
623,327,PARROQUIA,010850,,1,"Santa Isabel (Chaguarurco), Cabecera Cantonal",0
624,327,PARROQUIA,010853,,1,Zhaglli (Shaglli ),0
625,327,PARROQUIA,010852,,1,EL CARMEN DE PIJILI,0
626,328,PARROQUIA,011351,,1,Amaluza,0
627,328,PARROQUIA,011352,,1,Palmas,0
628,328,PARROQUIA,011350,,1,"Sevilla De Oro, Cabecera Cantonal",0
629,329,PARROQUIA,010951,,1,Cuchil (Cutchil),0
630,329,PARROQUIA,010953,,1,Guel,0
631,329,PARROQUIA,010952,,1,Jima (Gima),0
632,329,PARROQUIA,010954,,1,Ludo,0
633,329,PARROQUIA,010955,,1,San Bartolome,0
634,329,PARROQUIA,010956,,1,San Jose De Raranga,0
635,329,PARROQUIA,010950,,1,"Sigsig, Cabecera Cantonal",0
636,330,PARROQUIA,020650,,1,"Caluma, Cabecera Cantonal",0
637,331,PARROQUIA,020250,,1,"Chillanes, Cabecera Cantonal",0
638,331,PARROQUIA,020251,,1,San Jose Del Tambo (Tambopamba),0
639,332,PARROQUIA,020351,,1,Asuncion (Asancoto),0
640,332,PARROQUIA,020350,,1,"San Jose De Chimbo, Cabecera Cantonal",0
641,332,PARROQUIA,020354,,1,San Sebastian,0
642,332,PARROQUIA,020355,,1,Telimbela,0
643,332,PARROQUIA,020353,,1,MAGDALENA (CHAPACOTO),0
644,333,PARROQUIA,020450,,1,"Echeandia, Cabecera Cantonal",0
645,334,PARROQUIA,020101,,1,Angel Polibio Chaves,0
646,334,PARROQUIA,020151,,1,Facundo Vela,0
647,334,PARROQUIA,020102,,1,Gabriel Ignacio Veintimilla,0
648,334,PARROQUIA,020103,,1,Guanujo,0
649,334,PARROQUIA,020150,,1,"Guaranda, Cabecera Cantonal Y Capital Provincial",0
650,334,PARROQUIA,020153,,1,Julio E. Moreno (Catanahuan Grande),0
651,334,PARROQUIA,020155,,1,Salinas,0
652,334,PARROQUIA,020156,,1,San Lorenzo,0
653,334,PARROQUIA,020160,,1,San Luis De Pambil,0
654,334,PARROQUIA,020157,,1,San Simon (Yacoto),0
655,334,PARROQUIA,020158,,1,Santafe (Santa Fe),0
656,334,PARROQUIA,020159,,1,Simiatug,0
657,335,PARROQUIA,020701,,1,Las Mercedes,0
658,335,PARROQUIA,020702,,1,Las Naves,0
659,335,PARROQUIA,020750,,1,Las Naves,0
660,336,PARROQUIA,020551,,1,Balsapamba,0
661,336,PARROQUIA,020552,,1,Bilovan,0
662,336,PARROQUIA,020553,,1,Regulo De Mora,0
663,336,PARROQUIA,020550,,1,"San Miguel, Cabecera Cantonal",0
664,336,PARROQUIA,020554,,1,San Pablo (San Pablo De Atenas),0
665,336,PARROQUIA,020556,,1,San Vicente,0
666,336,PARROQUIA,020555,,1,Santiago,0
667,337,PARROQUIA,030101,,1,Aurelio Bayas Martinez,0
668,337,PARROQUIA,030102,,1,Azogues,0
669,337,PARROQUIA,030150,,1,"Azogues, Cabecera Cantonal Y Capital Provincial",0
670,337,PARROQUIA,030103,,1,Borrero,0
671,337,PARROQUIA,030151,,1,Cojitambo,0
672,337,PARROQUIA,030153,,1,Guapan,0
673,337,PARROQUIA,030154,,1,Javier Loyola (Chuquipata),0
674,337,PARROQUIA,030155,,1,Luis Cordero,0
675,337,PARROQUIA,030156,,1,Pindilig,0
676,337,PARROQUIA,030157,,1,Rivera,0
677,337,PARROQUIA,030104,,1,San Francisco,0
678,337,PARROQUIA,030158,,1,San Miguel,0
679,337,PARROQUIA,030160,,1,Taday,0
680,338,PARROQUIA,030250,,1,"Biblian, Cabecera Cantonal",0
